,qed,MinAbsPartialCharge,NumRadicalElectrons,FpDensityMorgan2,FpDensityMorgan3,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
MDKI189,0.631832936118,0.203750502865,0.0,1.6,2.3,0.9,260.16,12.3818211451,0.507966244668,12.3818211451,-0.507966244668,270.05282342,270.24,100.0,-0.40792611489,0.00775462962963,0.203750502865,2.31417864595,846.507138681,14.275656403,10.1995892518,10.1995892518,9.55855064806,5.82951382213,5.82951382213,4.36340743673,4.36340743673,3.01985961753,3.01985961753,2.05850487839,2.05850487839,-2.95,39600.4153623,12.1027621055,4.30780229351,1.85218391181,112.519202038,19.7367331216,34.4809428516,0.0,5.4287903919,0.0,0.0,4.79453718407,0.0,0.0,0.0,12.1327341369,17.6961856286,12.1327341369,5.5634514917,19.7367331216,10.9692443561,0.0,0.0,0.0,0.0,0.0,52.8846929824,0.0,28.3754384832,5.4287903919,0.0,17.2485354999,0.0,15.3195821845,0.0,0.0,0.0,51.8730535275,0.0,22.0961473395,0.0,90.9,5.4287903919,20.1141193686,0.0,33.7812313477,5.5634514917,6.06636706846,24.462264201,12.1327341369,0.0,0.0,4.41715093705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28742654006,50.5459067933,0.0,20.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,2.5768,72.9144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI190,0.326499712977,0.0997512571646,0.0,1.75609756098,2.70731707317,0.90243902439,504.423,13.0612207892,0.384092733041,13.0612207892,-0.384092733041,548.351512028,548.775,214.0,-0.897931547619,0.00402659674981,0.0997512571646,1.34641283051,1534.85893578,27.4427360531,24.2712530873,24.2712530873,20.1623816993,16.2700324976,16.2700324976,13.5358126865,13.5358126865,11.1616485456,11.1616485456,9.58511962586,9.58511962586,-2.73,5093793208.32,25.939180948,10.2179583628,4.18370511662,243.563029673,14.9904156466,0.0,0.0,0.0,0.0,0.0,9.8838882518,0.0,0.0,0.0,42.5031816327,113.542250267,40.4875804226,22.8535203526,5.10652739484,27.3789543942,0.0,19.7677765036,11.3328965156,81.8929486985,26.1790256237,72.6027074429,0.0,0.0,0.0,0.0,0.0,0.0,68.7380619914,0.0,11.3328965156,69.9021442241,66.9087794481,0.0,27.3789543942,0.0,55.39,5.60105081098,5.10652739484,0.0,11.4568312985,11.9597468753,68.4657067624,54.9944174795,0.0,6.19684357161,75.4957338591,4.98397852095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.527777777778,41.0,2.0,5.0,1.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,0.0,2.0,2.0,8.0,6.8558,167.6215,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI191,0.291967800119,0.13916368043,0.0,1.7380952381,2.66666666667,0.904761904762,520.422,13.0653360156,0.50575128218,13.0653360156,-0.50575128218,564.346426648,564.774,220.0,-0.951365189594,0.0494070452255,0.13916368043,1.35147639676,1587.75350254,28.3129795411,24.6411164136,24.6411164136,20.5730653018,16.410305962,16.410305962,13.6899278732,13.6899278732,11.2673785496,11.2673785496,9.6444098455,9.6444098455,-2.93,7413409849.96,26.6791961681,10.3575113526,4.12956748523,248.357263425,20.0969430415,5.74951183328,0.0,0.0,0.0,0.0,9.8838882518,0.0,0.0,0.0,36.4368145643,113.542250267,34.970879705,28.3702210702,10.2130547897,27.3789543942,0.0,19.7677765036,11.3328965156,81.8929486985,26.1790256237,66.5363403745,0.0,5.74951183328,0.0,0.0,5.74951183328,0.0,73.8445893862,0.0,11.3328965156,69.9021442241,60.8424123796,0.0,27.3789543942,0.0,75.62,5.60105081098,10.2130547897,0.0,17.2063431318,11.9597468753,92.2037332202,31.2563910218,6.06636706846,12.2632106401,57.2966326537,4.98397852095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6666666667,0.527777777778,42.0,3.0,6.0,1.0,4.0,5.0,1.0,2.0,3.0,5.0,3.0,6.0,1.0,0.0,2.0,2.0,8.0,6.5614,169.2863,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI192,0.291967800119,0.115850205116,0.0,1.78571428571,2.71428571429,0.928571428571,520.422,13.0645541226,0.507941184887,13.0645541226,-0.507941184887,564.346426648,564.774,220.0,-0.941316321282,0.0393581769127,0.115850205116,1.34565961931,1587.75350254,28.3129795411,24.6411164136,24.6411164136,20.5562285494,16.4043228979,16.4043228979,13.7201156308,13.7201156308,11.2377352786,11.2377352786,9.6222113974,9.6222113974,-2.93,7166148104.08,26.6791961681,10.3575113526,4.20706541955,248.357263425,20.0969430415,5.74951183328,0.0,0.0,0.0,0.0,9.8838882518,0.0,0.0,0.0,24.3040804273,125.674984404,40.4875804226,22.8535203526,10.2130547897,27.3789543942,0.0,19.7677765036,11.3328965156,81.8929486985,26.1790256237,66.5363403745,0.0,5.74951183328,0.0,0.0,5.74951183328,0.0,73.8445893862,0.0,11.3328965156,69.9021442241,60.8424123796,0.0,27.3789543942,0.0,75.62,5.60105081098,10.2130547897,0.0,17.2063431318,11.9597468753,92.2037332202,31.2563910218,6.06636706846,18.3295777085,51.2302655853,4.98397852095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6666666667,0.527777777778,42.0,3.0,6.0,1.0,4.0,5.0,1.0,2.0,3.0,5.0,3.0,6.0,1.0,0.0,2.0,2.0,8.0,6.5614,169.2863,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI193,0.307603251689,0.13916368043,0.0,1.83720930233,2.76744186047,0.953488372093,536.421,13.0744791404,0.50575128218,13.0744791404,-0.50575128218,580.341341268,580.773,226.0,-1.01072141125,0.023024691358,0.13916368043,1.33581731499,1625.19458596,29.1832230291,25.1017709468,25.1017709468,20.966912152,16.6548702218,16.6548702218,14.0333731287,14.0333731287,11.569890888,11.569890888,9.92063677186,9.92063677186,-3.0,10916856480.4,27.5418741512,10.567836367,4.41247933884,253.208388558,20.0969430415,11.5327567796,0.0,0.0,0.0,0.0,14.6784254359,0.0,0.0,0.0,24.2847743506,107.121428644,53.85436378,22.3283802411,15.0075919738,33.1621993406,0.0,19.7677765036,11.3328965156,88.3137703215,26.1790256237,54.3843001608,0.0,5.74951183328,0.0,0.0,5.74951183328,0.0,79.6278343326,4.79453718407,11.3328965156,76.322965847,48.690372166,0.0,27.3789543942,0.0,92.69,5.60105081098,15.0075919738,0.0,23.124249178,31.0875506443,92.2037332202,18.4147477759,6.06636706846,18.3295777085,39.0782253716,4.98397852095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8333333333,0.555555555556,43.0,3.0,7.0,1.0,4.0,5.0,1.0,2.0,3.0,6.0,3.0,7.0,1.0,0.0,3.0,3.0,8.0,5.9644,169.7703,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI194,0.607929965856,0.333331521719,0.0,1.81818181818,2.45454545455,1.12121212121,420.291,11.8498972899,0.462788254546,11.8498972899,-0.462788254546,460.282489,460.611,184.0,-1.282496911,0.0532562909423,0.333331521719,1.72383984176,873.837359346,24.2338400398,20.7257264867,20.7257264867,15.3167867848,12.4603612099,12.4603612099,12.1904978431,12.1904978431,9.79899047207,9.79899047207,8.42635871268,8.42635871268,-1.66,14172009.0185,24.4641180304,8.22814829181,4.07386781014,196.963817487,19.6867806973,12.2079327755,0.0,6.29002672934,0.0,11.9386105759,4.79453718407,4.79453718407,0.0,0.0,46.2678106354,66.6057132381,24.4907678828,0.0,29.2758550654,11.9386105759,0.0,0.0,33.9986895467,91.4555148993,6.60688196451,23.8011648506,0.0,0.0,0.0,0.0,0.0,0.0,40.6496248704,19.0628002757,33.9986895467,79.5644373589,23.8011648506,0.0,0.0,0.0,93.06,23.8296881162,19.8021291578,0.0,23.3547689495,29.2447287147,19.2624648688,32.2622221753,6.07602010683,6.07602010683,27.6949487988,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3333333333,0.777777777778,33.0,2.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,6.0,2.0,6.0,4.0,3.0,0.0,3.0,4.0,4.2973,123.6886,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI195,0.467824852973,0.333331521719,0.0,1.83333333333,2.47222222222,1.13888888889,460.312,12.2565219394,0.462514796664,12.2565219394,-0.462514796664,504.308703748,504.664,202.0,-1.31453394804,0.12118918541,0.333331521719,1.68203478433,935.907170313,26.5182970901,22.4573971326,22.4573971326,16.7106336349,13.5577120499,13.5577120499,13.1240701986,13.1240701986,10.2187928822,10.2187928822,8.70534879635,8.70534879635,-1.7,53648852.1825,27.3378857032,9.5546471622,4.78751454304,214.487935468,24.7933080921,12.2079327755,0.0,6.29002672934,0.0,11.9386105759,4.79453718407,4.79453718407,0.0,0.0,46.2678106354,73.5294504378,17.5670306831,12.5247880107,34.3823824603,11.9386105759,0.0,0.0,33.9986895467,103.98030291,6.60688196451,23.8011648506,0.0,0.0,0.0,0.0,0.0,0.0,51.860118653,19.0628002757,33.9986895467,85.9852589819,23.8011648506,0.0,0.0,0.0,113.29,29.933654504,24.9086565527,0.0,35.1905810418,23.8297382453,19.2624648688,32.2622221753,6.07602010683,6.07602010683,27.6949487988,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1666666667,0.793103448276,36.0,3.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,7.0,3.0,7.0,6.0,3.0,0.0,3.0,4.0,4.0483,134.3124,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI196,0.572892478804,0.333003097143,0.0,1.75757575758,2.42424242424,1.06060606061,416.303,11.8535169749,0.465273421691,11.8535169749,-0.465273421691,458.303224444,458.639,184.0,-1.12089921637,0.0821769888511,0.333003097143,1.5104983707,875.513518616,23.8111903089,21.1153761844,21.1153761844,15.4119217992,13.1483860075,13.1483860075,13.3018428089,13.3018428089,11.3107585705,11.3107585705,10.1604581222,10.1604581222,-1.36,22310495.5167,23.3850663261,7.56780425005,3.42674250051,198.218297728,14.5802533024,0.0,0.0,6.29002672934,0.0,11.9386105759,4.79453718407,4.79453718407,0.0,0.0,34.1157704217,91.2831685762,23.987852306,6.60688196451,24.1693276706,11.9386105759,0.0,0.0,45.3315860622,98.6961073341,6.60688196451,11.6491246369,0.0,0.0,0.0,0.0,0.0,0.0,29.9420466646,19.0628002757,45.3315860622,92.4060806048,11.6491246369,0.0,0.0,0.0,72.83,12.2593320173,14.695601763,0.0,22.7171922729,29.2726749956,30.753475445,51.5246870441,0.0,0.0,27.6949487988,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6666666667,0.857142857143,33.0,1.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,4.0,0.0,4.0,5.0,5.4064,124.7558,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI197,0.572892478804,0.333003097143,0.0,1.75757575758,2.42424242424,1.06060606061,416.303,11.8535169749,0.465273421691,11.8535169749,-0.465273421691,458.303224444,458.639,184.0,-1.12089921637,0.0821769888511,0.333003097143,1.5104983707,875.513518616,23.8111903089,21.1153761844,21.1153761844,15.4119217992,13.1483860075,13.1483860075,13.3018428089,13.3018428089,11.3107585705,11.3107585705,10.1604581222,10.1604581222,-1.36,22310495.5167,23.3850663261,7.56780425005,3.42674250051,198.218297728,14.5802533024,0.0,0.0,6.29002672934,0.0,11.9386105759,4.79453718407,4.79453718407,0.0,0.0,34.1157704217,91.2831685762,23.987852306,6.60688196451,24.1693276706,11.9386105759,0.0,0.0,45.3315860622,98.6961073341,6.60688196451,11.6491246369,0.0,0.0,0.0,0.0,0.0,0.0,29.9420466646,19.0628002757,45.3315860622,92.4060806048,11.6491246369,0.0,0.0,0.0,72.83,12.2593320173,14.695601763,0.0,22.7171922729,29.2726749956,30.753475445,51.5246870441,0.0,0.0,27.6949487988,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6666666667,0.857142857143,33.0,1.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,4.0,0.0,4.0,5.0,5.4064,124.7558,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI198,0.554068179361,0.334178341529,0.0,1.77142857143,2.42857142857,1.08571428571,444.313,12.2881755352,0.463179749501,12.2881755352,-0.463179749501,488.313789128,488.665,196.0,-1.16600209702,0.0375957813681,0.334178341529,1.49847950647,922.132779843,25.3885405781,22.139940049,22.139940049,16.3226054017,13.772610301,13.772610301,13.8052702481,13.8052702481,11.5908658523,11.5908658523,10.2505571382,10.2505571382,-1.4,55308253.9964,25.2579900407,8.30697873817,3.80228296397,209.377473595,19.6867806973,6.10396638775,0.0,6.29002672934,0.0,11.9386105759,0.0,9.58907436814,0.0,0.0,34.1157704217,98.2069057759,17.0641151063,6.60688196451,29.2758550654,11.9386105759,0.0,0.0,45.3315860622,104.800073722,6.60688196451,11.6491246369,0.0,0.0,0.0,0.0,0.0,0.0,41.1525404472,19.0628002757,45.3315860622,92.4060806048,11.6491246369,0.0,0.0,0.0,93.06,24.332603693,19.8021291578,0.0,16.747886985,34.8457795257,31.6011925379,45.1038654212,0.0,0.0,27.6949487988,9.4737259076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.862068965517,35.0,2.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,6.0,2.0,6.0,4.0,4.0,0.0,4.0,5.0,4.7673,130.7626,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKI199,0.213506807692,0.268754992616,0.0,1.51282051282,2.07692307692,1.0,779.889,12.5802561506,0.494634031839,12.5802561506,-0.494634031839,799.832762128,804.081,212.0,-1.30446938968,0.00576599306839,0.268754992616,1.17247150065,1234.37230041,28.5348049481,20.3795940499,26.7235802063,18.4428310975,11.7609722619,15.0556425994,9.22003237223,12.7695463472,6.58461423503,9.50373998145,4.39452678736,7.82182940476,-1.59,400630763.847,30.3704596685,12.1058234992,5.90979723417,256.358150087,35.258672119,34.217641723,16.9853465683,0.0,11.8143594587,0.0,14.3836115522,0.0,0.0,0.0,26.2413693515,72.7835151534,25.9311560577,20.5569152039,39.0087064632,92.7407500024,0.0,10.633577208,10.3114254535,53.9204949595,20.1993103531,31.3583227479,0.0,0.0,10.633577208,0.0,0.0,63.7197755918,87.6705480212,28.7956516735,0.0,25.6832864917,41.6697482014,0.0,0.0,0.0,168.14,40.0515679265,24.5966663419,0.0,34.530630752,40.6550660377,0.0,13.1858176481,6.07602010683,0.0,84.6647782533,14.4120401213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1818245377,87.7959663906,0.521739130435,39.0,4.0,12.0,2.0,2.0,4.0,0.0,0.0,0.0,10.0,4.0,16.0,8.0,0.0,0.0,0.0,4.0,1.9213,153.707,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
MDKI200,0.493593041758,0.263560558158,0.0,1.82608695652,2.60869565217,1.0,296.197,12.2900659801,0.458348978144,12.2900659801,-0.458348978144,308.079706864,308.293,114.0,-0.534378779289,0.240789871504,0.263560558158,2.12838821426,1103.47100872,15.9743270158,11.9205171324,11.9205171324,11.1690350956,7.05166187844,7.05166187844,5.2275843428,5.2275843428,3.80227401096,3.80227401096,2.72145759889,2.72145759889,-3.12,329708.698333,13.536560223,4.96116951435,2.07803409675,128.922126236,14.5076568528,23.690828294,0.0,0.0,11.1185337901,0.0,14.5730528891,0.0,0.0,0.0,18.1991012054,29.6516924883,5.51670071762,11.2573794865,9.52367833189,10.9029249321,0.0,9.96795704189,0.0,6.60688196451,0.0,68.9324250564,0.0,22.5810783971,11.1185337901,0.0,0.0,0.0,15.0744844367,6.60688196451,0.0,5.76024741887,56.4707947844,0.0,33.4840033292,0.0,99.09,11.1185337901,9.58907436814,0.0,12.1703334562,22.7778743243,10.9029249321,0.0,18.1991012054,24.2654682738,9.96795704189,9.52367833189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46768660242,53.5323133976,0.0588235294118,23.0,3.0,6.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,4.0,2.0735,85.4362,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
